gene	Sample_ID	compendium_version	drugs	rollup_cohort	Pathway_support_for_outlier
RP11-693N9.2	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
S1PR3	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
SCUBE1	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NABA_MATRISOME(41/1028),NABA_MATRISOME_ASSOCIATED(28/753)
SCUBE3	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NABA_MATRISOME(41/1028),NABA_MATRISOME_ASSOCIATED(28/753)
SDCCAG8	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
SDF4	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
SDHAP1	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
SENP6	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
SFSWAP	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
SFTA2	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NABA_MATRISOME(41/1028),NABA_MATRISOME_ASSOCIATED(28/753),NABA_ECM_AFFILIATED(12/171)
SFTA3	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NABA_MATRISOME(41/1028),NABA_MATRISOME_ASSOCIATED(28/753),NABA_ECM_AFFILIATED(12/171)
SFTPA1	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NABA_MATRISOME(41/1028),NABA_MATRISOME_ASSOCIATED(28/753),NABA_ECM_AFFILIATED(12/171)
SFTPA2	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NABA_MATRISOME(41/1028),NABA_MATRISOME_ASSOCIATED(28/753),NABA_ECM_AFFILIATED(12/171)
SFTPB	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NABA_MATRISOME(41/1028),NABA_MATRISOME_ASSOCIATED(28/753),NABA_ECM_AFFILIATED(12/171)
SFTPC	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NABA_MATRISOME(41/1028),NABA_MATRISOME_ASSOCIATED(28/753),NABA_ECM_AFFILIATED(12/171)
SFTPD	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NABA_MATRISOME(41/1028),NABA_MATRISOME_ASSOCIATED(28/753),NABA_ECM_AFFILIATED(12/171)
SH3BP4	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
SIPA1L2	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
SIPA1L3	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
SLC12A4	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES(12/413),HALLMARK_XENOBIOTIC_METABOLISM(7/200)
SLC17A9	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
SLC1A3	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES(12/413)
SLC25A29	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
SLC30A9	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
SLC34A2	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES(12/413)
SLC6A13	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
SLC6A3	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES(12/413)
SLC9A3	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES(12/413)
SNCA	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
SNRPGP10	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
SNX14	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
SORCS2	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
SPARC	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NABA_MATRISOME(41/1028),NABA_CORE_MATRISOME(13/275),HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION(11/200)
SPON2	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NABA_MATRISOME(41/1028),NABA_CORE_MATRISOME(13/275)
SRSF11	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
SS18L1	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
SSR3	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	HALLMARK_XENOBIOTIC_METABOLISM(7/200)
STARD5	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
STAT1	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	REACTOME_IMMUNE_SYSTEM(16/933)
SUGP2	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
SUN1	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
SUPT20H	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
SYNDIG1	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
TARBP1	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
TBC1D2B	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
TBCD	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	HALLMARK_MITOTIC_SPINDLE(9/200)
TBX18	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
TESC	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
THOC1	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
THUMPD3-AS1	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
TIA1	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
TIAL1	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	HALLMARK_APICAL_JUNCTION(8/200)
TJP1	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	HALLMARK_APICAL_JUNCTION(8/200),KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION(4/68),PID_NEPHRIN_NEPH1_PATHWAY(3/31)
TLE1	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	REACTOME_SIGNALING_BY_NOTCH1(5/70),REACTOME_SIGNALING_BY_NOTCH(5/103)
TMCO3	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
TMEM120A	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
TMEM184B	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
TMEM263	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
TMEM52	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
TMEM63A	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
TMEM8A	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
TMSB15A	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
TNNT3	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
TP53I13	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
TRAPPC2L	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
TRIO	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	HALLMARK_MITOTIC_SPINDLE(9/200),PID_RHOA_REG_PATHWAY(5/46),REACTOME_AXON_GUIDANCE(9/251),REACTOME_DEVELOPMENTAL_BIOLOGY(11/396),PID_RAC1_REG_PATHWAY(4/38),REACTOME_SIGNALLING_BY_NGF(8/217),REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK(4/43),REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE(4/60),REACTOME_SIGNALING_BY_RHO_GTPASES(5/113),REACTOME_G_ALPHA1213_SIGNALLING_EVENTS(4/74)
TRO	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	HALLMARK_APICAL_JUNCTION(8/200)
TSPAN13	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	HALLMARK_ESTROGEN_RESPONSE_LATE(8/200)
TSPAN7	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
TSPAN9	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
TSPYL2	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
TTLL3	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
TWIST2	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
UBE2E1	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS(7/138),REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE(3/22),REACTOME_PHOSPHORYLATION_OF_THE_APC_C(3/23),REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS(3/24),REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B(3/26),REACTOME_IMMUNE_SYSTEM(16/933),REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A(3/28)
UBE2G2	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS(7/138),REACTOME_IMMUNE_SYSTEM(16/933)
VAT1L	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
WDR13	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
WDR27	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
WDR41	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
WFDC1	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
WSB1	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	HALLMARK_HYPOXIA(7/200),REACTOME_IMMUNE_SYSTEM(16/933)
WWP2	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS(7/138)
XAF1	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	REACTOME_IMMUNE_SYSTEM(16/933)
ZBTB21	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
ZDHHC3	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
ZNF207	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
ZNF266	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
ZNF83	TH34_2293_S01	v10_polya		lowstringency_pd_outliers	NA
A2ML1	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NABA_MATRISOME(43/1028),NABA_MATRISOME_ASSOCIATED(34/753),NABA_ECM_REGULATORS(14/238)
AARSD1	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NA
AC055736.1	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
AC055736.2	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
AC055736.3	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
AC055736.4	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
ACTC1	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	HALLMARK_KRAS_SIGNALING_DN(10/200),HALLMARK_MYOGENESIS(9/200),HALLMARK_APICAL_JUNCTION(8/200)
ADM	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	HALLMARK_HYPOXIA(16/200),PID_HIF1_TFPATHWAY(11/66),REACTOME_GPCR_LIGAND_BINDING(8/408)
AGR2	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	HALLMARK_ESTROGEN_RESPONSE_LATE(11/200)
ANGPTL4	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NABA_MATRISOME(43/1028),NABA_MATRISOME_ASSOCIATED(34/753),HALLMARK_HYPOXIA(16/200),NABA_SECRETED_FACTORS(18/344),HALLMARK_GLYCOLYSIS(10/200),HALLMARK_KRAS_SIGNALING_UP(10/200)
ANXA1	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NABA_MATRISOME(43/1028),NABA_MATRISOME_ASSOCIATED(34/753),HALLMARK_APOPTOSIS(6/161),REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS(6/188),REACTOME_GPCR_LIGAND_BINDING(8/408)
AP4B1	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NA
AQP3	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	HALLMARK_ESTROGEN_RESPONSE_EARLY(11/200),HALLMARK_UV_RESPONSE_UP(9/158),REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES(8/413)
ARHGEF10	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NA
ASAP1	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NA
ATG12	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	REACTOME_IMMUNE_SYSTEM(14/933)
ATP6V1C1	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	HALLMARK_UV_RESPONSE_UP(9/158),REACTOME_IRON_UPTAKE_AND_TRANSPORT(4/36),REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES(8/413)
BCL2A1	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	HALLMARK_TNFA_SIGNALING_VIA_NFKB(13/200),PID_P53_DOWNSTREAM_PATHWAY(7/137)
BNIP3	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	PID_HIF1_TFPATHWAY(11/66)
BNIP3L	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	HALLMARK_HYPOXIA(16/200),PID_P53_DOWNSTREAM_PATHWAY(7/137),HALLMARK_APOPTOSIS(6/161)
BOD1	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NA
BPIFA1	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NA
BPIFB1	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NA
C11orf31	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NA
C11orf74	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NA
C19orf33	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NA
C8orf59	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NA
CANX	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	HALLMARK_MTORC1_SIGNALING(10/200),REACTOME_IMMUNE_SYSTEM(14/933)
CCL3	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NABA_MATRISOME(43/1028),NABA_MATRISOME_ASSOCIATED(34/753),NABA_SECRETED_FACTORS(18/344),REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES(4/57),REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS(6/188),KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION(7/267),REACTOME_GPCR_LIGAND_BINDING(8/408)
CCNL2	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NA
CH17-232I21.1	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
CHRNA1	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	HALLMARK_MYOGENESIS(9/200),BIOCARTA_NO1_PATHWAY(3/33)
CLDN4	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	HALLMARK_APICAL_JUNCTION(8/200),REACTOME_CELL_JUNCTION_ORGANIZATION(4/78)
CNFN	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NA
COL11A2	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NABA_MATRISOME(43/1028),PID_SYNDECAN_1_PATHWAY(5/46),REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION(6/87),NABA_CORE_MATRISOME(9/275),PID_AVB3_INTEGRIN_PATHWAY(5/75),NABA_COLLAGENS(4/44),REACTOME_COLLAGEN_FORMATION(4/58),PID_INTEGRIN1_PATHWAY(4/66)
COL17A1	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NABA_MATRISOME(43/1028),PID_SYNDECAN_1_PATHWAY(5/46),PID_A6B1_A6B4_INTEGRIN_PATHWAY(5/46),REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION(6/87),HALLMARK_APICAL_JUNCTION(8/200),NABA_CORE_MATRISOME(9/275),PID_AVB3_INTEGRIN_PATHWAY(5/75),NABA_COLLAGENS(4/44),REACTOME_COLLAGEN_FORMATION(4/58),REACTOME_CELL_JUNCTION_ORGANIZATION(4/78)
COL9A1	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NABA_MATRISOME(43/1028),PID_SYNDECAN_1_PATHWAY(5/46),REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION(6/87),HALLMARK_APICAL_JUNCTION(8/200),NABA_CORE_MATRISOME(9/275),PID_AVB3_INTEGRIN_PATHWAY(5/75),NABA_COLLAGENS(4/44),REACTOME_COLLAGEN_FORMATION(4/58)
COL9A3	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NABA_MATRISOME(43/1028),PID_SYNDECAN_1_PATHWAY(5/46),REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION(6/87),NABA_CORE_MATRISOME(9/275),PID_AVB3_INTEGRIN_PATHWAY(5/75),NABA_COLLAGENS(4/44),REACTOME_COLLAGEN_FORMATION(4/58)
CP	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	HALLMARK_HYPOXIA(16/200),PID_HIF1_TFPATHWAY(11/66),REACTOME_IRON_UPTAKE_AND_TRANSPORT(4/36),HALLMARK_COMPLEMENT(6/200),KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM(3/41),REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES(8/413)
CRNN	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NABA_MATRISOME(43/1028),NABA_MATRISOME_ASSOCIATED(34/753),NABA_SECRETED_FACTORS(18/344)
CSTA	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NABA_MATRISOME(43/1028),NABA_MATRISOME_ASSOCIATED(34/753),NABA_ECM_REGULATORS(14/238)
CSTB	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NABA_MATRISOME(43/1028),NABA_MATRISOME_ASSOCIATED(34/753),NABA_ECM_REGULATORS(14/238)
CXCL1	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NABA_MATRISOME(43/1028),NABA_MATRISOME_ASSOCIATED(34/753),NABA_SECRETED_FACTORS(18/344),HALLMARK_TNFA_SIGNALING_VIA_NFKB(13/200),HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION(9/200),REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES(4/57),REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS(6/188),KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION(7/267),HALLMARK_COMPLEMENT(6/200),HALLMARK_IL6_JAK_STAT3_SIGNALING(4/87),REACTOME_GPCR_LIGAND_BINDING(8/408)
CXCL17	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NA
CXCL2	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NABA_MATRISOME(43/1028),NABA_MATRISOME_ASSOCIATED(34/753),NABA_SECRETED_FACTORS(18/344),HALLMARK_TNFA_SIGNALING_VIA_NFKB(13/200),HALLMARK_UV_RESPONSE_UP(9/158),REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES(4/57),REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS(6/188),KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION(7/267),REACTOME_GPCR_LIGAND_BINDING(8/408)
CXCL8	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NABA_MATRISOME(43/1028),NABA_MATRISOME_ASSOCIATED(34/753),NABA_SECRETED_FACTORS(18/344)
CYTL1	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NA
DCAF13	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NA
DDHD2	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NA
DLK1	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NA
DMTF1	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	PID_FRA_PATHWAY(4/37)
DMWD	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NA
DNAJC2	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NA
DSCR8	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NA
DSG3	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS(4/40),REACTOME_APOPTOTIC_EXECUTION_PHASE(4/54),REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS(2/12)
DSP	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS(4/40),REACTOME_APOPTOTIC_EXECUTION_PHASE(4/54),REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS(2/12)
DUSP12	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NA
E2F5	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	HALLMARK_UV_RESPONSE_UP(9/158)
ECM1	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NABA_MATRISOME(43/1028),HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION(9/200),NABA_CORE_MATRISOME(9/275),HALLMARK_IL2_STAT5_SIGNALING(7/200)
EGLN3	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NABA_MATRISOME(43/1028),NABA_MATRISOME_ASSOCIATED(34/753),PID_HIF1_TFPATHWAY(11/66),NABA_ECM_REGULATORS(14/238),HALLMARK_MTORC1_SIGNALING(10/200),HALLMARK_GLYCOLYSIS(10/200),PID_HIF2PATHWAY(5/34),REACTOME_REGULATION_OF_HYPOXIA_INDUCIBLE_FACTOR_HIF_BY_OXYGEN(3/25),KEGG_PATHWAYS_IN_CANCER(8/328)
EHF	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NA
EIF3E	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	PID_HIF2PATHWAY(5/34)
EIF3H	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NA
ELF3	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	HALLMARK_ESTROGEN_RESPONSE_EARLY(11/200),HALLMARK_GLYCOLYSIS(10/200)
EMC2	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
ENPP2	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NA
ENTPD4	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NA
ENY2	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NA
EPS8L1	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NA
ERO1L	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	HALLMARK_HYPOXIA(16/200),HALLMARK_MTORC1_SIGNALING(10/200),HALLMARK_GLYCOLYSIS(10/200),HALLMARK_KRAS_SIGNALING_UP(10/200)
F3	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	HALLMARK_HYPOXIA(16/200),HALLMARK_TNFA_SIGNALING_VIA_NFKB(13/200),HALLMARK_COMPLEMENT(6/200),REACTOME_HEMOSTASIS(9/466)
FADS1	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	HALLMARK_MTORC1_SIGNALING(10/200),HALLMARK_ANDROGEN_RESPONSE(5/101)
FAM129B	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NA
FAM160B2	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NA
FAM91A1	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NA
FAM98A	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NA
FAR2P1	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
FBN2	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NABA_MATRISOME(43/1028),HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION(9/200),NABA_CORE_MATRISOME(9/275)
FGFBP1	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NABA_MATRISOME(43/1028),NABA_MATRISOME_ASSOCIATED(34/753),NABA_SECRETED_FACTORS(18/344)
FNBP4	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NA
FNDC5	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NA
FNTA	TH34_2351_S01	v10_polya	TIPIFARNIB	lowstringency_pd_outliers	REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS(4/40),REACTOME_APOPTOTIC_EXECUTION_PHASE(4/54)
FTH1	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	REACTOME_IRON_UPTAKE_AND_TRANSPORT(4/36),KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM(3/41),REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES(8/413)
FXYD3	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NA
GABRP	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NA
GAS2	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS(4/40),REACTOME_APOPTOTIC_EXECUTION_PHASE(4/54)
GJB2	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NA
HAX1	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	HALLMARK_GLYCOLYSIS(10/200),HALLMARK_IL6_JAK_STAT3_SIGNALING(4/87)
HBA1	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	BIOCARTA_AHSP_PATHWAY(3/13)
HBA2	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	BIOCARTA_AHSP_PATHWAY(3/13)
HBB	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	BIOCARTA_AHSP_PATHWAY(3/13),REACTOME_HEMOSTASIS(9/466)
HBG2	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	REACTOME_HEMOSTASIS(9/466)
HDAC3	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	HALLMARK_P53_PATHWAY(8/200)
HIF3A	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	REACTOME_REGULATION_OF_HYPOXIA_INDUCIBLE_FACTOR_HIF_BY_OXYGEN(3/25)
HILPDA	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	NO_PATHWAY_SUPPORT_RESULTS
HK2	TH34_2351_S01	v10_polya		lowstringency_pd_outliers	HALLMARK_HYPOXIA(16/200),PID_HIF1_TFPATHWAY(11/66),HALLMARK_MTORC1_SIGNALING(10/200),HALLMARK_GLYCOLYSIS(10/200),HALLMARK_IL2_STAT5_SIGNALING(7/200),REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES(8/413)
