gene	Sample_ID	compendium_version	drugs	rollup_cohort	Pathway_support_for_outlier
MUC1	TH34_2293_S01	v10		v11_PEDAYA_rollup	NABA_MATRISOME(27/1028),NABA_MATRISOME_ASSOCIATED(20/753),NABA_ECM_AFFILIATED(10/171)
PCSK6	TH34_2293_S01	v10		v10_PEDAYA_rollup	NABA_MATRISOME(27/1028),NABA_MATRISOME_ASSOCIATED(20/753),NABA_ECM_REGULATORS(7/238)
PCSK6	TH34_2293_S01	v10		v10_TH03_TH34_rollup	NABA_MATRISOME(17/1028),NABA_MATRISOME_ASSOCIATED(14/753)
PCSK6	TH34_2293_S01	v10		v11_PEDAYA_rollup	NABA_MATRISOME(27/1028),NABA_MATRISOME_ASSOCIATED(20/753),NABA_ECM_REGULATORS(7/238)
PCSK6	TH34_2293_S01	v10		v11_TH03_TH34_rollup	NABA_MATRISOME(17/1028),NABA_MATRISOME_ASSOCIATED(14/753)
SLC34A2	TH34_2293_S01	v10		v10_PEDAYA_rollup	NA
SLC34A2	TH34_2293_S01	v10		v10_TH03_TH34_rollup	NA
SLC34A2	TH34_2293_S01	v10		v11_PEDAYA_rollup	NA
SLC34A2	TH34_2293_S01	v10		v11_TH03_TH34_rollup	NA
SLPI	TH34_2293_S01	v10		v10_PEDAYA_rollup	NABA_MATRISOME(27/1028),NABA_MATRISOME_ASSOCIATED(20/753),NABA_ECM_REGULATORS(7/238)
SLPI	TH34_2293_S01	v10		v11_PEDAYA_rollup	NABA_MATRISOME(27/1028),NABA_MATRISOME_ASSOCIATED(20/753),NABA_ECM_REGULATORS(7/238)
SPON2	TH34_2293_S01	v10		v10_PEDAYA_rollup	NABA_MATRISOME(27/1028),NABA_CORE_MATRISOME(7/275)
SPON2	TH34_2293_S01	v10		v11_PEDAYA_rollup	NABA_MATRISOME(27/1028),NABA_CORE_MATRISOME(7/275)
CACNG4	TH34_2293_S01	v10		v10_TH03_TH34_rollup	NA
CACNG4	TH34_2293_S01	v10		v11_TH03_TH34_rollup	NA
HELZ2	TH34_2293_S01	v10		v10_TH03_TH34_rollup	NO_PATHWAY_SUPPORT_RESULTS
HELZ2	TH34_2293_S01	v10		v11_TH03_TH34_rollup	NO_PATHWAY_SUPPORT_RESULTS
MGAT5	TH34_2293_S01	v10		v10_TH03_TH34_rollup	NA
MGAT5	TH34_2293_S01	v10		v11_TH03_TH34_rollup	NA
PCP4	TH34_2293_S01	v10		v10_TH03_TH34_rollup	NA
PCP4	TH34_2293_S01	v10		v11_TH03_TH34_rollup	NA
RECQL	TH34_2293_S01	v10		v10_TH03_TH34_rollup	NA
RECQL	TH34_2293_S01	v10		v11_TH03_TH34_rollup	NA
RGS12	TH34_2293_S01	v10		v10_TH03_TH34_rollup	NA
RGS12	TH34_2293_S01	v10		v11_TH03_TH34_rollup	NA
SIPA1L3	TH34_2293_S01	v10		v10_TH03_TH34_rollup	NA
SIPA1L3	TH34_2293_S01	v10		v11_TH03_TH34_rollup	NA
SSR3	TH34_2293_S01	v10		v10_TH03_TH34_rollup	NA
SSR3	TH34_2293_S01	v10		v11_TH03_TH34_rollup	NA
STAT1	TH34_2293_S01	v10		v10_TH03_TH34_rollup	NA
STAT1	TH34_2293_S01	v10		v11_TH03_TH34_rollup	NA
TMEM120A	TH34_2293_S01	v10		v10_TH03_TH34_rollup	NA
TMEM159	TH34_2293_S01	v10		v10_TH03_TH34_rollup	NA
TMEM159	TH34_2293_S01	v10		v11_TH03_TH34_rollup	NA
TMEM8A	TH34_2293_S01	v10		v10_TH03_TH34_rollup	NA
TMEM8A	TH34_2293_S01	v10		v11_TH03_TH34_rollup	NA
PFKL	TH34_2293_S01	v10		v11_TH03_TH34_rollup	NA
TMEM165	TH34_2293_S01	v10		v11_TH03_TH34_rollup	NA
A2ML1	TH34_2351_S01	v10		v10_PEDAYA_rollup	NABA_MATRISOME(30/1028),NABA_MATRISOME_ASSOCIATED(22/753),NABA_ECM_REGULATORS(12/238)
A2ML1	TH34_2351_S01	v10		v10_TCGA_rollup	NABA_MATRISOME(18/1028),NABA_MATRISOME_ASSOCIATED(12/753),NABA_ECM_REGULATORS(7/238)
A2ML1	TH34_2351_S01	v10		v10_TH03_TH34_rollup	NABA_MATRISOME(26/1028),NABA_MATRISOME_ASSOCIATED(22/753),NABA_ECM_REGULATORS(11/238)
A2ML1	TH34_2351_S01	v10		v11_PEDAYA_rollup	NABA_MATRISOME(30/1028),NABA_MATRISOME_ASSOCIATED(22/753),NABA_ECM_REGULATORS(12/238)
A2ML1	TH34_2351_S01	v10		v11_TCGA_rollup	NABA_MATRISOME(18/1028),NABA_MATRISOME_ASSOCIATED(12/753),NABA_ECM_REGULATORS(7/238)
A2ML1	TH34_2351_S01	v10		v11_TH03_TH34_rollup	NABA_MATRISOME(25/1028),NABA_MATRISOME_ASSOCIATED(21/753),NABA_ECM_REGULATORS(11/238)
AC055736.1	TH34_2351_S01	v10		v10_PEDAYA_rollup	NO_PATHWAY_SUPPORT_RESULTS
AC055736.1	TH34_2351_S01	v10		v10_TCGA_rollup	NO_PATHWAY_SUPPORT_RESULTS
AC055736.1	TH34_2351_S01	v10		v10_TH03_TH34_rollup	NO_PATHWAY_SUPPORT_RESULTS
AC055736.1	TH34_2351_S01	v10		v11_PEDAYA_rollup	NO_PATHWAY_SUPPORT_RESULTS
AC055736.1	TH34_2351_S01	v10		v11_TCGA_rollup	NO_PATHWAY_SUPPORT_RESULTS
AC055736.1	TH34_2351_S01	v10		v11_TH03_TH34_rollup	NO_PATHWAY_SUPPORT_RESULTS
AC055736.2	TH34_2351_S01	v10		v10_PEDAYA_rollup	NO_PATHWAY_SUPPORT_RESULTS
AC055736.2	TH34_2351_S01	v10		v10_TCGA_rollup	NO_PATHWAY_SUPPORT_RESULTS
AC055736.2	TH34_2351_S01	v10		v10_TH03_TH34_rollup	NO_PATHWAY_SUPPORT_RESULTS
AC055736.2	TH34_2351_S01	v10		v11_PEDAYA_rollup	NO_PATHWAY_SUPPORT_RESULTS
AC055736.2	TH34_2351_S01	v10		v11_TCGA_rollup	NO_PATHWAY_SUPPORT_RESULTS
AC055736.2	TH34_2351_S01	v10		v11_TH03_TH34_rollup	NO_PATHWAY_SUPPORT_RESULTS
AC055736.3	TH34_2351_S01	v10		v10_PEDAYA_rollup	NO_PATHWAY_SUPPORT_RESULTS
AC055736.3	TH34_2351_S01	v10		v10_TCGA_rollup	NO_PATHWAY_SUPPORT_RESULTS
AC055736.3	TH34_2351_S01	v10		v10_TH03_TH34_rollup	NO_PATHWAY_SUPPORT_RESULTS
AC055736.3	TH34_2351_S01	v10		v11_PEDAYA_rollup	NO_PATHWAY_SUPPORT_RESULTS
AC055736.3	TH34_2351_S01	v10		v11_TCGA_rollup	NO_PATHWAY_SUPPORT_RESULTS
AC055736.3	TH34_2351_S01	v10		v11_TH03_TH34_rollup	NO_PATHWAY_SUPPORT_RESULTS
AC055736.4	TH34_2351_S01	v10		v10_PEDAYA_rollup	NO_PATHWAY_SUPPORT_RESULTS
AC055736.4	TH34_2351_S01	v10		v10_TCGA_rollup	NO_PATHWAY_SUPPORT_RESULTS
AC055736.4	TH34_2351_S01	v10		v10_TH03_TH34_rollup	NO_PATHWAY_SUPPORT_RESULTS
AC055736.4	TH34_2351_S01	v10		v11_PEDAYA_rollup	NO_PATHWAY_SUPPORT_RESULTS
AC055736.4	TH34_2351_S01	v10		v11_TCGA_rollup	NO_PATHWAY_SUPPORT_RESULTS
AC055736.4	TH34_2351_S01	v10		v11_TH03_TH34_rollup	NO_PATHWAY_SUPPORT_RESULTS
AC132217.4	TH34_2351_S01	v10		v10_TCGA_rollup	NO_PATHWAY_SUPPORT_RESULTS
AC132217.4	TH34_2351_S01	v10		v11_TCGA_rollup	NO_PATHWAY_SUPPORT_RESULTS
ACTC1	TH34_2351_S01	v10		v10_PEDAYA_rollup	HALLMARK_MYOGENESIS(11/200),HALLMARK_KRAS_SIGNALING_DN(11/200),HALLMARK_APICAL_JUNCTION(6/200)
ACTC1	TH34_2351_S01	v10		v10_TCGA_rollup	HALLMARK_MYOGENESIS(10/200),HALLMARK_KRAS_SIGNALING_DN(7/200),HALLMARK_APICAL_JUNCTION(5/200)
ACTC1	TH34_2351_S01	v10		v10_TH03_TH34_rollup	HALLMARK_KRAS_SIGNALING_DN(11/200),HALLMARK_MYOGENESIS(9/200)
ACTC1	TH34_2351_S01	v10		v11_PEDAYA_rollup	HALLMARK_KRAS_SIGNALING_DN(11/200),HALLMARK_MYOGENESIS(10/200),HALLMARK_APICAL_JUNCTION(6/200)
ACTC1	TH34_2351_S01	v10		v11_TCGA_rollup	HALLMARK_MYOGENESIS(10/200),HALLMARK_KRAS_SIGNALING_DN(7/200),HALLMARK_APICAL_JUNCTION(5/200)
ACTC1	TH34_2351_S01	v10		v11_TH03_TH34_rollup	HALLMARK_KRAS_SIGNALING_DN(11/200),HALLMARK_MYOGENESIS(9/200)
AP4B1	TH34_2351_S01	v10		v10_TCGA_rollup	NA
AP4B1	TH34_2351_S01	v10		v11_TCGA_rollup	NA
ATG12	TH34_2351_S01	v10		v10_TCGA_rollup	NA
ATG12	TH34_2351_S01	v10		v10_TH03_TH34_rollup	NA
ATG12	TH34_2351_S01	v10		v11_TCGA_rollup	NA
ATG12	TH34_2351_S01	v10		v11_TH03_TH34_rollup	NA
BOD1	TH34_2351_S01	v10		v10_TCGA_rollup	NA
BOD1	TH34_2351_S01	v10		v11_TCGA_rollup	NA
BPIFA1	TH34_2351_S01	v10		v10_PEDAYA_rollup	NA
BPIFA1	TH34_2351_S01	v10		v10_TCGA_rollup	NA
BPIFA1	TH34_2351_S01	v10		v10_TH03_TH34_rollup	NA
BPIFA1	TH34_2351_S01	v10		v11_PEDAYA_rollup	NA
BPIFA1	TH34_2351_S01	v10		v11_TCGA_rollup	NA
BPIFA1	TH34_2351_S01	v10		v11_TH03_TH34_rollup	NA
BPIFB1	TH34_2351_S01	v10		v10_PEDAYA_rollup	NA
BPIFB1	TH34_2351_S01	v10		v10_TCGA_rollup	NA
BPIFB1	TH34_2351_S01	v10		v10_TH03_TH34_rollup	NA
BPIFB1	TH34_2351_S01	v10		v11_PEDAYA_rollup	NA
BPIFB1	TH34_2351_S01	v10		v11_TCGA_rollup	NA
BPIFB1	TH34_2351_S01	v10		v11_TH03_TH34_rollup	NA
C11orf74	TH34_2351_S01	v10		v10_TCGA_rollup	NA
C11orf74	TH34_2351_S01	v10		v11_TCGA_rollup	NA
CCNL2	TH34_2351_S01	v10		v10_TCGA_rollup	NA
CCNL2	TH34_2351_S01	v10		v11_TCGA_rollup	NA
CDON	TH34_2351_S01	v10		v10_TCGA_rollup	NA
CDON	TH34_2351_S01	v10		v11_TCGA_rollup	NA
CH17-232I21.1	TH34_2351_S01	v10		v10_PEDAYA_rollup	NO_PATHWAY_SUPPORT_RESULTS
CH17-232I21.1	TH34_2351_S01	v10		v10_TCGA_rollup	NO_PATHWAY_SUPPORT_RESULTS
CH17-232I21.1	TH34_2351_S01	v10		v11_PEDAYA_rollup	NO_PATHWAY_SUPPORT_RESULTS
CH17-232I21.1	TH34_2351_S01	v10		v11_TCGA_rollup	NO_PATHWAY_SUPPORT_RESULTS
CHRNA1	TH34_2351_S01	v10		v10_PEDAYA_rollup	HALLMARK_MYOGENESIS(11/200)
CHRNA1	TH34_2351_S01	v10		v10_TCGA_rollup	HALLMARK_MYOGENESIS(10/200)
CHRNA1	TH34_2351_S01	v10		v10_TH03_TH34_rollup	HALLMARK_MYOGENESIS(9/200)
CHRNA1	TH34_2351_S01	v10		v11_PEDAYA_rollup	HALLMARK_MYOGENESIS(10/200)
CHRNA1	TH34_2351_S01	v10		v11_TCGA_rollup	HALLMARK_MYOGENESIS(10/200)
CHRNA1	TH34_2351_S01	v10		v11_TH03_TH34_rollup	HALLMARK_MYOGENESIS(9/200)
COL11A2	TH34_2351_S01	v10		v10_PEDAYA_rollup	NABA_MATRISOME(30/1028),NABA_CORE_MATRISOME(8/275),REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION(5/87),NABA_COLLAGENS(4/44),PID_SYNDECAN_1_PATHWAY(4/46),REACTOME_COLLAGEN_FORMATION(3/58),PID_INTEGRIN1_PATHWAY(3/66),PID_AVB3_INTEGRIN_PATHWAY(3/75)
COL11A2	TH34_2351_S01	v10		v10_TCGA_rollup	NABA_MATRISOME(18/1028),NABA_CORE_MATRISOME(6/275),NABA_COLLAGENS(3/44)
COL11A2	TH34_2351_S01	v10		v11_PEDAYA_rollup	NABA_MATRISOME(30/1028),NABA_CORE_MATRISOME(8/275),REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION(5/87),NABA_COLLAGENS(4/44),PID_SYNDECAN_1_PATHWAY(4/46),REACTOME_COLLAGEN_FORMATION(3/58),PID_INTEGRIN1_PATHWAY(3/66),PID_AVB3_INTEGRIN_PATHWAY(3/75)
COL11A2	TH34_2351_S01	v10		v11_TCGA_rollup	NABA_MATRISOME(18/1028),NABA_CORE_MATRISOME(6/275),NABA_COLLAGENS(3/44)
COL26A1	TH34_2351_S01	v10		v10_PEDAYA_rollup	NABA_MATRISOME(30/1028),NABA_CORE_MATRISOME(8/275),NABA_COLLAGENS(4/44)
COL26A1	TH34_2351_S01	v10		v10_TCGA_rollup	NABA_MATRISOME(18/1028),NABA_CORE_MATRISOME(6/275),NABA_COLLAGENS(3/44)
COL26A1	TH34_2351_S01	v10		v10_TH03_TH34_rollup	NABA_MATRISOME(26/1028),NABA_COLLAGENS(3/44)
COL26A1	TH34_2351_S01	v10		v11_PEDAYA_rollup	NABA_MATRISOME(30/1028),NABA_CORE_MATRISOME(8/275),NABA_COLLAGENS(4/44)
COL26A1	TH34_2351_S01	v10		v11_TCGA_rollup	NABA_MATRISOME(18/1028),NABA_CORE_MATRISOME(6/275),NABA_COLLAGENS(3/44)
COL26A1	TH34_2351_S01	v10		v11_TH03_TH34_rollup	NABA_MATRISOME(25/1028),NABA_COLLAGENS(3/44)
COL9A1	TH34_2351_S01	v10		v10_PEDAYA_rollup	NABA_MATRISOME(30/1028),NABA_CORE_MATRISOME(8/275),REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION(5/87),NABA_COLLAGENS(4/44),PID_SYNDECAN_1_PATHWAY(4/46),HALLMARK_APICAL_JUNCTION(6/200),REACTOME_COLLAGEN_FORMATION(3/58),PID_AVB3_INTEGRIN_PATHWAY(3/75)
COL9A1	TH34_2351_S01	v10		v10_TCGA_rollup	NABA_MATRISOME(18/1028),NABA_CORE_MATRISOME(6/275),HALLMARK_APICAL_JUNCTION(5/200),NABA_COLLAGENS(3/44)
COL9A1	TH34_2351_S01	v10		v10_TH03_TH34_rollup	NABA_MATRISOME(26/1028),REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION(4/87),NABA_COLLAGENS(3/44),PID_SYNDECAN_1_PATHWAY(3/46)
COL9A1	TH34_2351_S01	v10		v11_PEDAYA_rollup	NABA_MATRISOME(30/1028),NABA_CORE_MATRISOME(8/275),REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION(5/87),NABA_COLLAGENS(4/44),PID_SYNDECAN_1_PATHWAY(4/46),HALLMARK_APICAL_JUNCTION(6/200),REACTOME_COLLAGEN_FORMATION(3/58),PID_AVB3_INTEGRIN_PATHWAY(3/75)
COL9A1	TH34_2351_S01	v10		v11_TCGA_rollup	NABA_MATRISOME(18/1028),NABA_CORE_MATRISOME(6/275),HALLMARK_APICAL_JUNCTION(5/200),NABA_COLLAGENS(3/44)
COL9A1	TH34_2351_S01	v10		v11_TH03_TH34_rollup	NABA_MATRISOME(25/1028),REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION(4/87),NABA_COLLAGENS(3/44),PID_SYNDECAN_1_PATHWAY(3/46)
CRABP1	TH34_2351_S01	v10		v10_PEDAYA_rollup	NA
CRABP1	TH34_2351_S01	v10		v10_TCGA_rollup	NA
CRABP1	TH34_2351_S01	v10		v10_TH03_TH34_rollup	NA
CRABP1	TH34_2351_S01	v10		v11_PEDAYA_rollup	NA
CRABP1	TH34_2351_S01	v10		v11_TCGA_rollup	NA
CRABP1	TH34_2351_S01	v10		v11_TH03_TH34_rollup	NA
CRNN	TH34_2351_S01	v10		v10_PEDAYA_rollup	NABA_MATRISOME(30/1028),NABA_MATRISOME_ASSOCIATED(22/753),NABA_SECRETED_FACTORS(10/344)
CRNN	TH34_2351_S01	v10		v10_TCGA_rollup	NABA_MATRISOME(18/1028),NABA_MATRISOME_ASSOCIATED(12/753)
CRNN	TH34_2351_S01	v10		v10_TH03_TH34_rollup	NABA_MATRISOME(26/1028),NABA_MATRISOME_ASSOCIATED(22/753),NABA_SECRETED_FACTORS(11/344)
CRNN	TH34_2351_S01	v10		v11_PEDAYA_rollup	NABA_MATRISOME(30/1028),NABA_MATRISOME_ASSOCIATED(22/753),NABA_SECRETED_FACTORS(10/344)
CRNN	TH34_2351_S01	v10		v11_TCGA_rollup	NABA_MATRISOME(18/1028),NABA_MATRISOME_ASSOCIATED(12/753)
CRNN	TH34_2351_S01	v10		v11_TH03_TH34_rollup	NABA_MATRISOME(25/1028),NABA_MATRISOME_ASSOCIATED(21/753),NABA_SECRETED_FACTORS(10/344)
CTC-575D19.1	TH34_2351_S01	v10		v10_TCGA_rollup	NO_PATHWAY_SUPPORT_RESULTS
CTC-575D19.1	TH34_2351_S01	v10		v10_TH03_TH34_rollup	NO_PATHWAY_SUPPORT_RESULTS
CTC-575D19.1	TH34_2351_S01	v10		v11_TCGA_rollup	NO_PATHWAY_SUPPORT_RESULTS
CTC-575D19.1	TH34_2351_S01	v10		v11_TH03_TH34_rollup	NO_PATHWAY_SUPPORT_RESULTS
CYTL1	TH34_2351_S01	v10		v10_TCGA_rollup	NA
CYTL1	TH34_2351_S01	v10		v11_TCGA_rollup	NA
DDHD2	TH34_2351_S01	v10		v10_TCGA_rollup	NA
DDHD2	TH34_2351_S01	v10		v11_TCGA_rollup	NA
DLK1	TH34_2351_S01	v10		v10_PEDAYA_rollup	NA
DLK1	TH34_2351_S01	v10		v10_TCGA_rollup	NA
DLK1	TH34_2351_S01	v10		v11_PEDAYA_rollup	NA
DLK1	TH34_2351_S01	v10		v11_TCGA_rollup	NA
DNMT3A	TH34_2351_S01	v10	IDARUBICIN,DECITABINE,Decitabine	v10_TCGA_rollup	NA
DNMT3A	TH34_2351_S01	v10	IDARUBICIN,DECITABINE,Decitabine	v11_TCGA_rollup	NA
DSCR8	TH34_2351_S01	v10		v10_PEDAYA_rollup	NA
DSCR8	TH34_2351_S01	v10		v10_TCGA_rollup	NA
DSCR8	TH34_2351_S01	v10		v10_TH03_TH34_rollup	NA
DSCR8	TH34_2351_S01	v10		v11_PEDAYA_rollup	NA
DSCR8	TH34_2351_S01	v10		v11_TCGA_rollup	NA
DSCR8	TH34_2351_S01	v10		v11_TH03_TH34_rollup	NA
DSG3	TH34_2351_S01	v10		v10_PEDAYA_rollup	REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS(4/40),REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS(3/12),REACTOME_APOPTOTIC_EXECUTION_PHASE(4/54),REACTOME_APOPTOSIS(4/148)
DSG3	TH34_2351_S01	v10		v10_TCGA_rollup	NA
DSG3	TH34_2351_S01	v10		v10_TH03_TH34_rollup	REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS(3/40),REACTOME_APOPTOTIC_EXECUTION_PHASE(3/54),REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS(2/12)
DSG3	TH34_2351_S01	v10		v11_PEDAYA_rollup	REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS(4/40),REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS(3/12),REACTOME_APOPTOTIC_EXECUTION_PHASE(4/54),REACTOME_APOPTOSIS(4/148)
DSG3	TH34_2351_S01	v10		v11_TCGA_rollup	NA
DSG3	TH34_2351_S01	v10		v11_TH03_TH34_rollup	REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS(3/40),REACTOME_APOPTOTIC_EXECUTION_PHASE(3/54),REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS(2/12)
DUSP12	TH34_2351_S01	v10		v10_TCGA_rollup	NA
DUSP12	TH34_2351_S01	v10		v11_TCGA_rollup	NA
EIF3E	TH34_2351_S01	v10		v10_TCGA_rollup	NA
EIF3E	TH34_2351_S01	v10		v11_TCGA_rollup	NA
EIF3H	TH34_2351_S01	v10		v10_TCGA_rollup	NA
EIF3H	TH34_2351_S01	v10		v11_TCGA_rollup	NA
ENPP2	TH34_2351_S01	v10		v10_TCGA_rollup	NA
ENPP2	TH34_2351_S01	v10		v11_TCGA_rollup	NA
ENTPD4	TH34_2351_S01	v10		v10_TCGA_rollup	NA
ENTPD4	TH34_2351_S01	v10		v11_TCGA_rollup	NA
ENY2	TH34_2351_S01	v10		v10_PEDAYA_rollup	NA
ENY2	TH34_2351_S01	v10		v10_TCGA_rollup	NA
ENY2	TH34_2351_S01	v10		v10_TH03_TH34_rollup	NA
ENY2	TH34_2351_S01	v10		v11_PEDAYA_rollup	NA
ENY2	TH34_2351_S01	v10		v11_TCGA_rollup	NA
ENY2	TH34_2351_S01	v10		v11_TH03_TH34_rollup	NA
FAR2P1	TH34_2351_S01	v10		v10_PEDAYA_rollup	NO_PATHWAY_SUPPORT_RESULTS
FAR2P1	TH34_2351_S01	v10		v10_TCGA_rollup	NO_PATHWAY_SUPPORT_RESULTS
FAR2P1	TH34_2351_S01	v10		v10_TH03_TH34_rollup	NO_PATHWAY_SUPPORT_RESULTS
FAR2P1	TH34_2351_S01	v10		v11_PEDAYA_rollup	NO_PATHWAY_SUPPORT_RESULTS
FAR2P1	TH34_2351_S01	v10		v11_TCGA_rollup	NO_PATHWAY_SUPPORT_RESULTS
FAR2P1	TH34_2351_S01	v10		v11_TH03_TH34_rollup	NO_PATHWAY_SUPPORT_RESULTS
FBN2	TH34_2351_S01	v10		v10_PEDAYA_rollup	NABA_MATRISOME(30/1028),NABA_CORE_MATRISOME(8/275),HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION(5/200)
FBN2	TH34_2351_S01	v10		v10_TCGA_rollup	NABA_MATRISOME(18/1028),NABA_CORE_MATRISOME(6/275)
FBN2	TH34_2351_S01	v10		v11_PEDAYA_rollup	NABA_MATRISOME(30/1028),NABA_CORE_MATRISOME(8/275),HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION(5/200)
FBN2	TH34_2351_S01	v10		v11_TCGA_rollup	NABA_MATRISOME(18/1028),NABA_CORE_MATRISOME(6/275)
FLNC	TH34_2351_S01	v10		v10_TCGA_rollup	HALLMARK_APICAL_JUNCTION(5/200)
FLNC	TH34_2351_S01	v10		v11_TCGA_rollup	HALLMARK_APICAL_JUNCTION(5/200)
FLRT2	TH34_2351_S01	v10		v10_TCGA_rollup	NA
FLRT2	TH34_2351_S01	v10		v11_TCGA_rollup	NA
FNBP4	TH34_2351_S01	v10		v10_TCGA_rollup	NA
FNBP4	TH34_2351_S01	v10		v11_TCGA_rollup	NA
FNDC5	TH34_2351_S01	v10		v10_TCGA_rollup	NA
FNDC5	TH34_2351_S01	v10		v11_TCGA_rollup	NA
GABRP	TH34_2351_S01	v10		v10_PEDAYA_rollup	NA
GABRP	TH34_2351_S01	v10		v10_TCGA_rollup	NA
GABRP	TH34_2351_S01	v10		v10_TH03_TH34_rollup	NA
GABRP	TH34_2351_S01	v10		v11_PEDAYA_rollup	NA
GABRP	TH34_2351_S01	v10		v11_TCGA_rollup	NA
GABRP	TH34_2351_S01	v10		v11_TH03_TH34_rollup	NA
GAS2	TH34_2351_S01	v10		v10_PEDAYA_rollup	REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS(4/40),REACTOME_APOPTOTIC_EXECUTION_PHASE(4/54),REACTOME_APOPTOSIS(4/148)
GAS2	TH34_2351_S01	v10		v10_TCGA_rollup	NA
GAS2	TH34_2351_S01	v10		v10_TH03_TH34_rollup	REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS(3/40),REACTOME_APOPTOTIC_EXECUTION_PHASE(3/54)
GAS2	TH34_2351_S01	v10		v11_PEDAYA_rollup	REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS(4/40),REACTOME_APOPTOTIC_EXECUTION_PHASE(4/54),REACTOME_APOPTOSIS(4/148)
GAS2	TH34_2351_S01	v10		v11_TCGA_rollup	NA
GAS2	TH34_2351_S01	v10		v11_TH03_TH34_rollup	REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS(3/40),REACTOME_APOPTOTIC_EXECUTION_PHASE(3/54)
GPC3	TH34_2351_S01	v10		v10_TCGA_rollup	NABA_MATRISOME(18/1028),NABA_MATRISOME_ASSOCIATED(12/753)
GPC3	TH34_2351_S01	v10		v11_TCGA_rollup	NABA_MATRISOME(18/1028),NABA_MATRISOME_ASSOCIATED(12/753)
HBG2	TH34_2351_S01	v10		v10_TCGA_rollup	NA
HBG2	TH34_2351_S01	v10		v11_TCGA_rollup	NA
HIF3A	TH34_2351_S01	v10		v10_TCGA_rollup	NA
HIF3A	TH34_2351_S01	v10		v10_TH03_TH34_rollup	REACTOME_REGULATION_OF_HYPOXIA_INDUCIBLE_FACTOR_HIF_BY_OXYGEN(3/25)
HIF3A	TH34_2351_S01	v10		v11_TCGA_rollup	NA
HIF3A	TH34_2351_S01	v10		v11_TH03_TH34_rollup	REACTOME_REGULATION_OF_HYPOXIA_INDUCIBLE_FACTOR_HIF_BY_OXYGEN(3/25)
HMGA2	TH34_2351_S01	v10		v10_PEDAYA_rollup	NA
HMGA2	TH34_2351_S01	v10		v10_TCGA_rollup	NA
HMGA2	TH34_2351_S01	v10		v11_PEDAYA_rollup	NA
HMGA2	TH34_2351_S01	v10		v11_TCGA_rollup	NA
HNRNPH1	TH34_2351_S01	v10		v10_TCGA_rollup	NA
HNRNPH1	TH34_2351_S01	v10		v11_TCGA_rollup	NA
IGF2	TH34_2351_S01	v10	CABAZITAXEL,DOCETAXEL,OSI-906 (LINSITINIB)	v10_TCGA_rollup	NABA_MATRISOME(18/1028),NABA_MATRISOME_ASSOCIATED(12/753)
IGF2	TH34_2351_S01	v10	CABAZITAXEL,DOCETAXEL,OSI-906 (LINSITINIB)	v11_TCGA_rollup	NABA_MATRISOME(18/1028),NABA_MATRISOME_ASSOCIATED(12/753)
IL11RA	TH34_2351_S01	v10		v10_TCGA_rollup	NA
IL11RA	TH34_2351_S01	v10		v11_TCGA_rollup	NA
INTS8	TH34_2351_S01	v10		v10_TCGA_rollup	NA
INTS8	TH34_2351_S01	v10		v11_TCGA_rollup	NA
IVL	TH34_2351_S01	v10		v10_PEDAYA_rollup	NA
IVL	TH34_2351_S01	v10		v10_TCGA_rollup	NA
IVL	TH34_2351_S01	v10		v10_TH03_TH34_rollup	NA
IVL	TH34_2351_S01	v10		v11_PEDAYA_rollup	NA
IVL	TH34_2351_S01	v10		v11_TCGA_rollup	NA
IVL	TH34_2351_S01	v10		v11_TH03_TH34_rollup	NA
KANSL1	TH34_2351_S01	v10		v10_TCGA_rollup	NO_PATHWAY_SUPPORT_RESULTS
KANSL1	TH34_2351_S01	v10		v11_TCGA_rollup	NO_PATHWAY_SUPPORT_RESULTS
KIAA0907	TH34_2351_S01	v10		v10_TCGA_rollup	NA
KIAA0907	TH34_2351_S01	v10		v11_TCGA_rollup	NA
